visited_datehours,candidates,hash_uid,test_pid,visited_pids
"['2017-12-10 11', '2017-12-11 07', '2017-12-11 07', '2017-12-11 08', '2017-12-11 08', '2017-12-12 08', '2017-12-12 08', '2017-12-12 19', '2017-12-12 22', '2017-12-12 22', '2017-12-12 22', '2017-12-12 23', '2017-12-12 23', '2017-12-12 23', '2017-12-12 23', '2017-12-13 00', '2017-12-13 08', '2017-12-13 19', '2017-12-13 21', '2017-12-13 22', '2017-12-15 14', '2017-12-15 16', '2017-12-15 16', '2017-12-15 18', '2017-12-15 18', '2017-12-15 22', '2017-12-16 14', '2017-12-16 15', '2017-12-16 15', '2017-12-16 17', '2017-12-16 20', '2017-12-16 20', '2017-12-16 20', '2017-12-16 20', '2017-12-16 20', '2017-12-16 20', '2017-12-16 20', '2017-12-17 17', '2017-12-17 17', '2017-12-17 18', '2017-12-17 18', '2017-12-30 13', '2017-12-30 13', '2017-12-30 20', '2017-12-30 21', '2017-12-30 21', '2017-12-30 22', '2017-12-30 23', '2017-12-31 00', '2017-12-31 13']","[24191, 50873, 23929, 48208, 35106, 2594, 19561, 15754, 1109, 49501, 35164, 36658, 2196, 30046, 32257, 15046, 39240, 16482, 6857, 41446, 10590, 4096, 28307, 7912, 30754.0, 43292, 17715, 38433, 38376, 30989]",DpLvoPEw39w9feI88iNjjpV4ciEWDwKFd8dGnuKpQc0=,35691.0,"[35624, 12809, 29789, 12809, 12808, 12809, 12804, 29816, 31029, 29077, 31039.0, 29196, 12818, 29192, 29126, 29842, 12809, 29697, 29815, 29373, 25307, 4784, 25307, 35641, 35708, 6148, 23855, 39667, 23380, 21481, 34977, 34697, 34766, 34684, 34774, 34812, 34913, 34742, 34835, 34800, 34886, 16773, 3015, 29106.0, 36978, 37149, 36978, 36978, 3702, 51402]"
"['2017-12-18 17', '2017-12-18 17', '2017-12-18 17', '2017-12-18 18', '2017-12-18 19', '2017-12-19 07', '2017-12-19 10', '2017-12-20 09', '2017-12-20 13', '2017-12-20 13', '2017-12-20 18', '2017-12-20 22', '2017-12-21 09', '2017-12-21 17', '2017-12-21 17', '2017-12-21 18', '2017-12-21 20', '2017-12-21 20', '2017-12-21 21', '2017-12-21 21', '2017-12-22 09', '2017-12-22 09', '2017-12-22 09', '2017-12-22 12', '2017-12-23 12', '2017-12-23 19', '2017-12-23 19', '2017-12-23 20', '2017-12-23 20', '2017-12-23 21', '2017-12-23 21', '2017-12-23 21', '2017-12-23 21', '2017-12-23 21', '2017-12-26 17', '2017-12-26 17', '2017-12-26 17', '2017-12-26 17', '2017-12-26 17', '2017-12-26 18', '2017-12-26 18', '2017-12-26 19', '2017-12-26 19', '2017-12-26 20', '2017-12-26 20', '2017-12-26 22', '2017-12-28 12', '2017-12-28 13', '2017-12-28 13', '2017-12-28 14']","[43707, 4201, 99, 33240, 27506, 44274, 4259, 40059, 37556, 34091, 35188, 36757, 52795, 3283, 12649, 34223, 34626, 46958, 4206, 24345, 19369, 25263, 34473, 26271, 34151, 20426, 53284, 52514, 52155, 42431]",w4i6okj0jk05iJpRCdD0GntZaMZQRKbkJIoKXp0ce9Q=,26344.0,"[7230, 29350, 32139, 7230, 7230, 27893, 48761, 51221, 42122, 14048, 26409, 6345, 27892, 3658.0, 34174, 34174, 34174, 34174, 17351, 34174, 49152, 27892, 28079, 46839, 39838, 34766, 48942, 34744.0, 35170, 34744.0, 34883, 34690, 35002, 34883, 47854, 35865, 47918, 47891, 35864, 35864, 47993, 47936, 47987, 47936, 47987, 9464, 48762, 27044, 28078, 27025]"
"['2017-12-20 09', '2017-12-20 17', '2017-12-20 17', '2017-12-27 09', '2017-12-27 15', '2017-12-27 23', '2017-12-27 23', '2017-12-27 23', '2017-12-27 23', '2017-12-27 23', '2017-12-27 23', '2017-12-27 23', '2017-12-28 09', '2017-12-28 09', '2017-12-28 09', '2017-12-28 09', '2017-12-28 09', '2017-12-28 09', '2017-12-28 21', '2017-12-28 21', '2017-12-28 21', '2017-12-28 21', '2017-12-28 22', '2017-12-28 22', '2017-12-28 22', '2017-12-29 09', '2017-12-29 09', '2017-12-29 09', '2017-12-29 09', '2017-12-29 17', '2017-12-30 11', '2017-12-30 15', '2017-12-30 15', '2018-01-02 09', '2018-01-02 09', '2018-01-02 09', '2018-01-02 11', '2018-01-02 12', '2018-01-02 12', '2018-01-02 12', '2018-01-02 12', '2018-01-02 17', '2018-01-02 17', '2018-01-02 17', '2018-01-02 17', '2018-01-02 17', '2018-01-02 17', '2018-01-02 18', '2018-01-03 09', '2018-01-03 09']","[1872, 27181, 29288, 8233, 10771, 15427, 23815, 4571, 34386, 27860, 32196, 41685, 11299, 1649, 28618, 24231, 39433, 17414, 52472, 42406.0, 21380, 39883, 20702, 53079, 47251.0, 47996, 20389, 15377, 25279, 13314]",evJNzqjHZAQYW28cFBvUuGfdun8UqzTTlDTT5Az425M=,31056.0,"[31003, 31037, 31124, 31038, 36746, 31128, 31034, 31054, 31003, 9664, 31126, 31090, 31085, 31028, 31034, 31040, 31003, 3069, 31090, 31054, 31055, 31001, 9664, 31124, 31026, 31038, 31092, 31030, 31001, 31084, 8805, 46987, 1793, 31004, 31029, 31085, 20320, 35122, 20320, 34839, 804, 31036, 31083, 31090, 31123, 31026, 31001, 31132, 31003, 31091]"
"['2017-12-19 13', '2017-12-19 19', '2017-12-20 15', '2017-12-20 17', '2017-12-20 17', '2017-12-20 22', '2017-12-21 11', '2017-12-21 11', '2017-12-21 11', '2017-12-21 11', '2017-12-21 11', '2017-12-21 11', '2017-12-21 12', '2017-12-21 13', '2017-12-21 17', '2017-12-21 17', '2017-12-21 17', '2017-12-21 17', '2017-12-21 17', '2017-12-21 17', '2017-12-21 17', '2017-12-22 09', '2017-12-22 13', '2017-12-22 14', '2017-12-22 15', '2017-12-22 17', '2017-12-22 18', '2017-12-22 18', '2017-12-22 18', '2017-12-22 20', '2017-12-25 20', '2017-12-26 09', '2017-12-26 09', '2017-12-26 09', '2017-12-26 09', '2017-12-27 13', '2017-12-27 13', '2017-12-28 16', '2017-12-28 16', '2017-12-28 16', '2017-12-28 22', '2017-12-29 12', '2018-01-02 14', '2018-01-02 14', '2018-01-02 15', '2018-01-02 15', '2018-01-02 15', '2018-01-02 15', '2018-01-02 16', '2018-01-02 18']","[24131, 10262, 22367, 37202, 48794, 19553, 48934, 3203, 20049, 49640, 23641, 49129, 42324, 16160, 4195, 29839, 40705, 5835, 37237, 10973, 24903, 19364, 7227, 38596, 25843, 30982, 34045, 21650, 19617, 14068]",xt+qX69h4BqcW+KyUmG1Fb3/E69OiBWyseWqrnm/P14=,11036.0,"[29108, 24187, 53797, 24335, 24184, 24062, 7353, 28594, 28478, 28476, 27856, 53797, 53797, 7353, 47791, 31032, 31018, 31033, 27889, 33604, 28031, 6230, 7353, 32577, 8486, 7653, 31089, 27224, 20331, 43007, 34323, 27593, 49819.0, 7338.0, 18035, 35567, 35561, 22961, 35561, 9662, 6380, 20701, 7955, 23706, 7955, 7387, 2753, 35553, 53797, 11007]"
"['2017-12-17 20', '2017-12-17 20', '2017-12-17 20', '2017-12-17 21', '2017-12-21 16', '2017-12-21 16', '2017-12-21 16', '2017-12-21 16', '2017-12-21 16', '2017-12-21 16', '2017-12-21 16', '2017-12-21 16', '2017-12-21 16', '2017-12-21 16', '2017-12-21 16', '2017-12-21 17', '2017-12-21 17', '2017-12-21 18', '2017-12-21 18', '2017-12-21 19', '2017-12-21 19', '2017-12-21 20', '2017-12-21 20', '2017-12-21 20', '2017-12-21 20', '2017-12-21 21', '2017-12-21 21', '2017-12-21 21', '2017-12-21 21', '2017-12-22 18', '2017-12-22 19', '2017-12-22 20', '2017-12-22 20', '2017-12-22 21', '2017-12-22 21', '2017-12-22 21', '2017-12-22 23', '2017-12-23 15', '2017-12-23 16', '2017-12-23 17', '2017-12-23 17', '2017-12-23 17', '2017-12-23 17', '2017-12-23 19', '2017-12-23 19', '2017-12-23 20', '2017-12-23 20', '2017-12-23 21', '2017-12-23 22', '2017-12-23 22']","[39164, 32136, 37811, 42900, 5159.0, 3282, 30931, 26845, 30255, 586, 51932, 3909, 30903, 50263, 34146, 7447, 34358, 29882, 2211, 19300, 11848, 8080, 42100, 47077, 1116, 6279, 28775, 49411, 36301, 33379]",sXT/lX1ZhbRVp6j1x1BMkI7QoQy48x2J+uJQ3WcuEoQ=,19315.0,"[34037, 12993, 13005, 30430, 13023, 13023, 13023, 13022, 34616, 12711, 13022, 13023, 34616, 13023, 34616, 34616, 34616, 34616, 34616, 34616, 34616, 34616, 20726, 20726, 20945, 30452, 20945, 9677, 20726, 34938, 34938, 34938, 34859, 48970, 48970, 34938, 27953, 2455, 2455, 30049, 12984, 12999, 13005, 7977, 7978, 7978, 7977, 7978, 7978, 30384]"
"['2017-12-13 20', '2017-12-13 21', '2017-12-13 21', '2017-12-13 21', '2017-12-13 22', '2017-12-13 22', '2017-12-14 08', '2017-12-15 11', '2017-12-16 19', '2017-12-17 14', '2017-12-17 14', '2017-12-17 14', '2017-12-17 17', '2017-12-17 17', '2017-12-17 17', '2017-12-17 17', '2017-12-17 18', '2017-12-17 18', '2017-12-17 18', '2017-12-17 18', '2017-12-17 18', '2017-12-17 19', '2017-12-17 19', '2017-12-17 19', '2017-12-17 22', '2017-12-18 10', '2017-12-18 20', '2017-12-18 21', '2017-12-20 12', '2017-12-20 18', '2017-12-20 19', '2017-12-20 20', '2017-12-20 22', '2017-12-21 11', '2017-12-21 11', '2017-12-21 20', '2017-12-21 20', '2017-12-22 12', '2017-12-23 14', '2017-12-23 14', '2017-12-23 14', '2017-12-26 19', '2017-12-26 20', '2018-01-03 12', '2018-01-03 12', '2018-01-03 12', '2018-01-03 12', '2018-01-04 11', '2018-01-04 11', '2018-01-04 12']","[27670, 18841, 48239, 18968, 50038, 32910, 40503, 16170, 9451, 14688, 41248, 49501, 33967, 39471, 6883, 30601, 6317, 37955, 27786, 32706, 5570, 46264, 37620, 1069, 21023, 34901, 38908, 30471, 46754, 40693]",zpDotK1oacPcu+luKEPGOUSa1ri83VfedwINzsA/y8o=,5119.0,"[7230, 7230, 8000, 7230, 7230, 29815, 5737, 34137, 25967, 18549, 18569, 18585, 18565, 18546, 18524, 18585, 18529, 18533, 18565, 18555, 18563, 18513, 18555, 18550, 49901, 6572, 13041, 13041, 6752, 21416, 21416, 13041, 42098, 25021, 41582, 51869, 17050, 21384, 48931, 48940, 34743, 795, 25021, 5203, 5140, 5210, 5183, 46340, 14071, 5115]"
"['2017-12-19 22', '2017-12-19 22', '2017-12-20 10', '2017-12-20 13', '2017-12-20 19', '2017-12-20 19', '2017-12-20 19', '2017-12-20 19', '2017-12-20 19', '2017-12-21 15', '2017-12-21 15', '2017-12-21 19', '2017-12-22 10', '2017-12-22 13', '2017-12-22 13', '2017-12-22 19', '2017-12-22 20', '2017-12-23 13', '2017-12-23 14', '2017-12-23 14', '2017-12-23 20', '2017-12-23 20', '2017-12-24 15', '2017-12-24 15', '2017-12-24 16', '2017-12-24 18', '2017-12-24 18', '2017-12-24 18', '2017-12-26 11', '2017-12-26 20', '2017-12-27 20', '2017-12-27 23', '2017-12-28 09', '2017-12-28 14', '2017-12-28 19', '2017-12-28 19', '2017-12-28 19', '2017-12-28 20', '2017-12-28 21', '2017-12-28 21', '2017-12-28 22', '2017-12-28 22', '2017-12-29 13', '2017-12-29 13', '2017-12-29 13', '2017-12-29 17', '2017-12-29 18', '2017-12-29 19', '2017-12-29 20', '2017-12-29 20']","[47945, 29178, 53022, 25331, 20216, 1092, 43144, 18967, 33158, 28657, 5371, 31082, 21625, 22659, 16595, 45189, 37103, 45378, 38755, 44573, 46264, 16433, 12095, 6672, 9927, 41313, 18847, 9494, 1688, 44186]",uK46iIKOECpfB1zD89h76I45MBiBeyr2ZzuAfsh3IT8=,53385.0,"[53068, 53068, 42033, 23183, 18257, 19466, 32154, 18257, 18257, 41128, 42033, 32154, 30953, 42033, 4036, 30609, 53069, 20994, 46383, 3234, 32527, 14841, 34930, 49008, 49008, 35047, 34941, 34869, 42034, 30609, 43711, 30041, 42034, 40101, 36191, 3962, 52540, 36191, 42561, 36191, 6411, 42561, 6313.0, 42276, 42034, 40101, 32154, 33746, 43431, 45253]"
"['2017-12-11 19', '2017-12-11 19', '2017-12-11 20', '2017-12-11 21', '2017-12-11 21', '2017-12-11 21', '2017-12-11 21', '2017-12-11 23', '2017-12-12 12', '2017-12-12 12', '2017-12-15 08', '2017-12-15 08', '2017-12-15 19', '2017-12-16 21', '2017-12-16 22', '2017-12-18 08', '2017-12-18 19', '2017-12-19 20', '2017-12-20 17', '2017-12-21 00', '2017-12-21 00', '2017-12-21 12', '2017-12-21 19', '2017-12-21 19', '2017-12-21 19', '2017-12-21 19', '2017-12-22 08', '2017-12-22 16', '2017-12-22 17', '2017-12-25 19', '2017-12-25 19', '2017-12-25 19', '2017-12-26 11', '2017-12-26 22', '2017-12-26 22', '2017-12-27 00', '2017-12-27 13', '2017-12-27 13', '2017-12-27 13', '2017-12-27 22', '2017-12-29 12', '2017-12-29 15', '2017-12-29 18', '2017-12-29 18', '2017-12-30 17', '2017-12-30 17', '2017-12-30 17', '2017-12-30 20', '2018-01-01 01', '2018-01-02 08']","[9223, 48959, 34172, 50481, 27812.0, 46352, 14899, 8129, 42506, 19071, 38342, 45244, 52666, 34336, 19633, 21442, 24000, 33834.0, 49820, 28058, 40090, 24995, 2408, 27463, 49719.0, 26934, 4560, 28691, 37040, 37342]",wd9d3vb71ZgfWpOEjZay7bw6YdQJIPswgagqrlTJ8fE=,27067.0,"[51417, 41995, 51417, 41995, 51811, 25037, 51417, 27031, 2809, 34010, 27130, 26293, 27136, 30349, 27011, 27005, 27002, 27142, 27993, 27002, 28045, 34009, 27136, 27149, 27002, 27142, 27002, 27001, 45086, 18292, 18290, 18290, 53587, 48093, 44511, 44511, 7342, 27147, 27130, 27002, 34009, 53587, 27159, 11881, 35049, 27957, 16283, 31054, 27161, 27002]"
"['2017-12-18 07', '2017-12-18 10', '2017-12-19 08', '2017-12-19 08', '2017-12-19 12', '2017-12-19 19', '2017-12-19 20', '2017-12-19 21', '2017-12-20 09', '2017-12-21 12', '2017-12-22 08', '2017-12-22 11', '2017-12-22 11', '2017-12-23 08', '2017-12-23 08', '2017-12-23 13', '2017-12-24 13', '2017-12-24 22', '2017-12-25 05', '2017-12-25 05', '2017-12-25 15', '2017-12-25 15', '2017-12-25 21', '2017-12-26 08', '2017-12-27 07', '2017-12-27 08', '2017-12-27 09', '2017-12-28 08', '2017-12-28 09', '2017-12-28 12', '2017-12-28 13', '2017-12-28 15', '2017-12-28 20', '2017-12-28 20', '2017-12-28 21', '2017-12-29 15', '2017-12-29 16', '2017-12-29 19', '2017-12-29 19', '2017-12-30 07', '2017-12-30 07', '2017-12-30 21', '2017-12-30 23', '2017-12-31 19', '2018-01-01 09', '2018-01-01 17', '2018-01-02 08', '2018-01-02 09', '2018-01-02 10', '2018-01-02 20']","[6921, 18114, 11439, 44433, 13680, 38027, 29830, 26912, 34921, 53740, 42503, 18262, 9951, 15337, 8526, 6495, 49062, 3818, 17668, 36211, 35936, 48988, 15046, 47758, 31976, 46441, 34146, 51989, 34992, 45897]",/eMWJ2DmkRHH4vAr4sbImuCHnT/Lotp6J/Q4n/MYnQA=,27860.0,"[38387, 24268, 24140, 38416, 32472, 24337, 38398, 38420, 29856, 42648, 38414, 27978, 24268, 27056, 27965, 27084, 44918, 38239, 38373, 38394, 30726, 27059, 24076, 24323, 27953, 38394, 18146, 38394, 11846, 27854, 30774, 12547, 30033.0, 29825, 38392, 16642, 35265, 35137, 35096, 24364, 38387, 34893, 20847, 22934, 29177, 27952, 24268, 27971, 35265, 24337]"
"['2017-12-10 13', '2017-12-11 07', '2017-12-11 18', '2017-12-12 07', '2017-12-13 07', '2017-12-13 07', '2017-12-13 18', '2017-12-14 06', '2017-12-14 07', '2017-12-14 07', '2017-12-14 17', '2017-12-14 20', '2017-12-14 20', '2017-12-15 13', '2017-12-15 14', '2017-12-17 12', '2017-12-17 17', '2017-12-17 17', '2017-12-18 07', '2017-12-18 18', '2017-12-18 18', '2017-12-19 07', '2017-12-19 07', '2017-12-19 07', '2017-12-19 20', '2017-12-20 18', '2017-12-20 18', '2017-12-21 17', '2017-12-22 18', '2017-12-22 18', '2017-12-22 18', '2017-12-22 18', '2017-12-22 19', '2017-12-22 19', '2017-12-23 14', '2017-12-23 14', '2017-12-25 13', '2017-12-27 07', '2017-12-27 20', '2017-12-27 20', '2017-12-27 20', '2017-12-27 20', '2017-12-27 20', '2017-12-28 07', '2017-12-28 07', '2017-12-28 07', '2017-12-28 19', '2017-12-28 21', '2017-12-29 17', '2017-12-30 11']","[49520, 47561, 26599, 15785, 28307, 49669, 51768, 32736, 17291, 34432, 23813, 25263, 19584, 51116, 13347, 20732, 29014, 3578, 45369, 36474, 31051, 47305, 53154, 7445.0, 7721, 22932, 11226, 43291, 34312, 1602]",gSdLl1kfpaINsG3UtWQC80/N2QiNoEPeA9wKWg+PDqQ=,28179.0,"[34626, 31017, 31041, 31079, 31080, 31045, 31123, 31154, 31017, 31128, 31032, 31033, 28176, 27889, 10087, 31032, 31033, 28181, 31154, 27227, 31032, 31017, 31080, 30982, 42281, 27888, 31032, 27889, 5111, 31123, 5186, 5199, 31123, 31096, 53179, 2785, 9916, 31154, 5152, 42354, 31123, 5146, 31032, 31032, 31099, 31128, 47939, 14048, 31123, 28047]"
"['2017-12-04 19', '2017-12-04 20', '2017-12-05 12', '2017-12-06 19', '2017-12-06 20', '2017-12-07 11', '2017-12-08 18', '2017-12-08 20', '2017-12-09 11', '2017-12-09 12', '2017-12-09 12', '2017-12-09 12', '2017-12-09 13', '2017-12-09 17', '2017-12-11 11', '2017-12-11 12', '2017-12-11 19', '2017-12-12 12', '2017-12-13 12', '2017-12-13 13', '2017-12-13 19', '2017-12-14 11', '2017-12-14 15', '2017-12-15 12', '2017-12-15 12', '2017-12-15 18', '2017-12-16 12', '2017-12-18 11', '2017-12-19 11', '2017-12-19 18', '2017-12-21 11', '2017-12-21 12', '2017-12-21 19', '2017-12-22 12', '2017-12-22 12', '2017-12-23 16', '2017-12-23 18', '2017-12-25 15', '2017-12-25 16', '2017-12-26 12', '2017-12-27 12', '2017-12-27 19', '2017-12-27 20', '2017-12-29 12', '2017-12-30 17', '2017-12-31 11', '2018-01-01 12', '2018-01-01 12', '2018-01-01 12', '2018-01-01 12']","[45766, 2122, 34521, 4507, 6477, 14167, 4149, 42372, 8262, 7779, 37578, 50556, 29240, 3504, 30566, 20904, 28644, 16939, 43646, 3997, 5182, 8583, 33349, 29307, 24864, 9443, 17269, 3776, 29507.0, 48543]",KEcAm0RvBSJYDuIIg7RL0GVzq3P+xV6f644857LkVUY=,52414.0,"[35273, 35273, 52033, 35273, 35273, 35421, 33655, 17442, 18242, 18242, 18242, 18244, 18242, 35273, 34888, 34806, 35273, 45506, 25948, 6847, 35273, 50834, 34218, 35102, 34744.0, 33655, 32065, 52033, 50407, 35274, 50407, 41967, 35273, 1368, 52408, 27952, 35273, 35273, 35273, 35171, 34217, 35273, 35273, 53507, 35273, 8301, 19495, 19581, 18259, 18257]"
"['2017-12-07 15', '2017-12-07 16', '2017-12-07 16', '2017-12-07 18', '2017-12-08 17', '2017-12-09 11', '2017-12-09 18', '2017-12-10 14', '2017-12-10 18', '2017-12-11 12', '2017-12-11 13', '2017-12-11 17', '2017-12-11 18', '2017-12-12 12', '2017-12-13 11', '2017-12-14 15', '2017-12-14 15', '2017-12-14 17', '2017-12-15 14', '2017-12-15 16', '2017-12-15 19', '2017-12-15 20', '2017-12-16 15', '2017-12-16 16', '2017-12-18 13', '2017-12-18 14', '2017-12-19 07', '2017-12-19 13', '2017-12-19 14', '2017-12-19 18', '2017-12-20 10', '2017-12-20 14', '2017-12-20 14', '2017-12-21 13', '2017-12-21 15', '2017-12-21 15', '2017-12-22 11', '2017-12-22 13', '2017-12-22 18', '2017-12-25 10', '2017-12-25 10', '2017-12-25 20', '2017-12-26 16', '2017-12-27 22', '2017-12-28 13', '2017-12-28 15', '2017-12-28 15', '2017-12-28 16', '2017-12-28 18', '2017-12-28 19']","[22535, 49876, 29528.0, 35550, 26523, 23056, 506, 41127, 51782, 7114, 36764, 42557, 9475, 24009, 50838, 24693, 16142, 30039, 40730, 28397, 29861, 7703, 37524, 16148, 21775, 19472, 8457, 20096, 5864, 36396]",+DxOgNkzwIkL/PyFmxMbDmT9RB0DmVhJIIQsG69/QfI=,7752.0,"[51109, 37369, 44341, 42367, 34186, 43513, 21043, 24760, 25956, 21958.0, 44338, 19844, 42368, 39301, 12707, 52254, 47769, 40317, 36901, 37129, 42284, 49693, 13178, 13181, 21958.0, 21958.0, 41773, 4753, 4753, 44338, 14805, 16427, 48239, 667, 41716, 23897, 667, 14118, 15767, 47051, 39892, 12662, 6176, 6927, 41617, 43029, 19820, 51248, 38061, 40144]"
"['2017-12-13 13', '2017-12-13 18', '2017-12-13 18', '2017-12-13 18', '2017-12-14 07', '2017-12-14 08', '2017-12-14 18', '2017-12-14 18', '2017-12-15 08', '2017-12-15 08', '2017-12-15 12', '2017-12-15 18', '2017-12-15 18', '2017-12-18 08', '2017-12-18 12', '2017-12-18 18', '2017-12-18 18', '2017-12-18 19', '2017-12-19 07', '2017-12-19 08', '2017-12-19 12', '2017-12-19 12', '2017-12-19 18', '2017-12-20 07', '2017-12-20 08', '2017-12-20 12', '2017-12-20 12', '2017-12-20 18', '2017-12-20 18', '2017-12-21 08', '2017-12-21 12', '2017-12-26 07', '2017-12-26 08', '2017-12-26 18', '2017-12-26 18', '2017-12-27 12', '2017-12-27 12', '2017-12-27 18', '2017-12-27 18', '2017-12-27 18', '2017-12-28 08', '2017-12-28 12', '2017-12-28 12', '2017-12-28 18', '2017-12-28 19', '2017-12-28 20', '2017-12-29 12', '2017-12-29 16', '2017-12-29 16', '2017-12-29 16']","[48166, 13493, 8725, 18791, 46210, 49963, 35108, 25329, 37357, 29067, 47900, 33703, 30754.0, 10950, 49572, 30607, 29380, 24222, 7476, 46087, 30828, 35900, 9929, 18786, 24983, 661, 16111, 25625, 24897, 41067.0]",sKuETyknSYDWpzgFCxyL0lQlIBmBg2G1orUMTUBHAas=,34685.0,"[48984, 31054, 24256, 11820, 24101, 31085, 24259, 31053, 24128, 31085, 52406, 24333, 31054, 31086, 35041, 11820, 31065, 24295, 24100, 31085, 34984, 25279, 31053, 24105, 31085, 34859, 34998, 11820, 24348, 31085, 23598, 24112, 31086, 31055, 24333, 35125, 35040, 24333, 31054, 31083, 31085, 35122, 45250, 13419, 13419, 13419, 48185, 24371, 31054, 31083]"
"['2017-12-21 16', '2017-12-21 17', '2017-12-21 17', '2017-12-21 17', '2017-12-21 19', '2017-12-21 19', '2017-12-21 19', '2017-12-21 21', '2017-12-21 21', '2017-12-21 21', '2017-12-21 21', '2017-12-21 22', '2017-12-21 22', '2017-12-21 22', '2017-12-21 22', '2017-12-21 23', '2017-12-21 23', '2017-12-22 16', '2017-12-22 16', '2017-12-22 16', '2017-12-22 17', '2017-12-22 19', '2017-12-25 17', '2017-12-25 21', '2017-12-25 21', '2017-12-26 13', '2017-12-26 13', '2017-12-26 14', '2017-12-26 15', '2017-12-26 15', '2017-12-26 15', '2017-12-26 15', '2017-12-26 15', '2017-12-26 15', '2017-12-26 16', '2017-12-26 16', '2017-12-26 16', '2017-12-26 16', '2017-12-26 16', '2017-12-26 16', '2017-12-26 18', '2017-12-26 19', '2017-12-26 19', '2017-12-26 19', '2017-12-26 19', '2017-12-26 23', '2017-12-26 23', '2017-12-26 23', '2017-12-26 23', '2017-12-26 23']","[16102, 8307, 22949, 16112, 30728, 42188, 4672, 53687, 34051, 36756, 36100, 48301, 49520, 31721, 656, 37521, 30626, 6101, 24198, 27116, 10798, 38853, 30921, 53373, 9658, 34632, 51108, 14483, 43800, 45533]",N0tmaVhCqVXWA2QqL24t5IdjntZjUePl0UHA/hjSWJg=,30771.0,"[44919, 7897, 19267, 9027, 17633, 7723, 22491, 5318, 45432, 2881.0, 9795, 39434, 390, 14248, 1458, 1458, 39434, 52337, 52343, 52337, 52337, 48365, 8804, 28179, 28177.0, 3060, 28177.0, 47195, 52337, 27056, 3294, 40242, 47195, 27061, 11857, 37152, 37122, 27078, 36978, 36978, 36978, 36978, 42517, 37028, 37181, 30686, 30617, 30772, 30739, 29188]"
"['2017-12-13 17', '2017-12-13 19', '2017-12-14 09', '2017-12-14 19', '2017-12-15 08', '2017-12-15 09', '2017-12-15 13', '2017-12-15 17', '2017-12-16 09', '2017-12-18 12', '2017-12-18 16', '2017-12-18 16', '2017-12-18 18', '2017-12-19 12', '2017-12-19 13', '2017-12-20 16', '2017-12-20 17', '2017-12-20 19', '2017-12-20 20', '2017-12-21 09', '2017-12-21 09', '2017-12-21 15', '2017-12-21 19', '2017-12-22 10', '2017-12-22 11', '2017-12-22 20', '2017-12-23 12', '2017-12-23 14', '2017-12-24 08', '2017-12-24 10', '2017-12-25 15', '2017-12-25 16', '2017-12-25 16', '2017-12-26 07', '2017-12-27 18', '2017-12-27 20', '2017-12-28 11', '2017-12-28 12', '2017-12-28 18', '2017-12-28 19', '2017-12-28 20', '2017-12-29 09', '2017-12-29 17', '2017-12-29 18', '2017-12-29 18', '2017-12-30 17', '2017-12-30 17', '2017-12-31 18', '2018-01-02 08', '2018-01-02 13']","[20474, 28677, 14424, 13199.0, 8951, 1559, 5139, 20172, 3785, 1700, 1705, 43763, 16278, 24294, 48363, 46739, 29852, 46857, 34391, 19784, 30372, 4853, 11907, 25175, 29870, 10756, 34751, 3076, 1253, 50626]",caytgbSS0KALnrBS1mADWEgJ1W8zadVkqVkhZtxsxkc=,28147.0,"[28589, 115, 29073, 28691, 28990, 27711, 2874, 30039, 20628, 35157, 25403, 25385, 28515, 35127, 35087, 25302, 28478, 24354, 29196, 35121, 35033, 25428, 29199, 27912, 6915, 16423, 48944, 35033, 1662, 46800, 18278, 18278, 18281, 28712, 28660, 32893, 27953, 4171, 35126, 35121, 16423, 29117, 30598, 16423, 3106, 123, 126, 18278, 29124, 41600]"
